,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,revol_bal,revol_util,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,policy_code,not_compliant,status,inactive_loans,bad_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,pub_rec_zero,collections_12_mths_zero,short_emp,payment_inc_ratio,final_d,last_delinq_none,last_record_none,last_major_derog_none,emp_title,emp_length,home_ownership,annual_inc,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,total_acc,mths_since_last_major_derog
270,136852,136845,5000,5000,1750, 36 months,10.59,162.73,C,C2,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=136852,I would like to have the capacity to get extra credits in the University in order to achieve my goals faster.,other,My dream,829,21.8,f,0,0,5872.28,2055.0,5000.0,857.3,14.9806,0.0,0.0,20101001T000000,169.4,20101101T000000,20140101T000000,0.0,1,1,Fully Paid,1,0,1,4,0.4,1.0,1.0,1.0,1,6.5092,20101001T000000,0,0,1,A Place for growth,< 1 year,OWN,30000.0,333xx,FL,1.8,0.0,20060801T000000,2.0,0.0,0.0,6.0,0.0,7.0,
271,136976,136970,20425,8500,1849, 36 months,15.96,298.67,F,F4,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=136976,"pay off credit cards, medical bills, student loans",debt_consolidation,Need in order to payoff bills ,3879,71.8,f,0,0,2981.7,647.1,1968.03,1013.67,0.0,0.0,0.0,20080801T000000,298.67,20091001T000000,20091001T000000,0.0,1,1,Charged Off,1,1,5,1,0.8,1.0,0.0,1.0,0,12.3588,20101001T000000,0,0,1,cape coral hospital,4 years,RENT,29000.0,339xx,FL,11.42,0.0,19960901T000000,8.0,58.0,91.0,10.0,1.0,18.0,
272,137042,136922,25000,5650,725, 36 months,14.38,194.15,E,E4,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=137042,Looking for a 48 month loan for business.,small_business,Business loan,26628,60.4,f,0,0,6987.23,895.72,5650.0,1337.23,0.0,0.0,0.0,20101001T000000,203.82,,20101001T000000,0.0,1,0,Fully Paid,1,0,3,2,0.8,0.0,1.0,1.0,0,0.485375,20101001T000000,0,0,1,MSIP,2 years,MORTGAGE,480000.0,110xx,NY,2.4,1.0,20000301T000000,3.0,12.0,0.0,9.0,0.0,18.0,
273,137106,137103,4275,4275,525, 36 months,10.28,138.51,C,C1,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=137106,Camping Membership,other,Travel Resorts of America,6752,24.6,f,0,0,4382.28,538.19,4275.0,107.28,0.0,0.0,0.0,20080101T000000,4105.9,,20071001T000000,0.0,1,0,Fully Paid,1,0,1,4,0.2,1.0,1.0,1.0,1,5.361680000000001,20101001T000000,0,0,1,,< 1 year,OWN,31000.0,295xx,SC,24.81,0.0,19911101T000000,2.0,0.0,0.0,12.0,0.0,18.0,
274,137271,136588,2100,2100,1099, 36 months,12.49,70.25,D,D3,Not Verified,20071001T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=137271,I need this loan for a few different reasons:  I need to fix the transmission on my car and the mechanic quoted me $700  I want to pay off the remainder of my credit card debt which stands at $450  I want to have money to apply to grad schools.  I recently graduated with my B.A. and I want to pursue my M.F.A.  Each grad school application is $150 and the GRE (Which I need to take) costs $100,debt_consolidation,Consolidation Loan,458,91.6,f,0,0,2313.97,1211.82,400.45,160.03,0.0,1753.49,613.6,20080601T000000,70.25,,20090101T000000,0.0,1,0,Charged Off,1,1,1,3,0.6,1.0,1.0,1.0,1,6.744,20101001T000000,0,0,1,Aramark and Domino\'s,< 1 year,RENT,12500.0,287xx,NC,14.4,0.0,20030901T000000,1.0,0.0,0.0,3.0,0.0,3.0,
275,137749,137410,10475,10475,2925, 36 months,14.38,359.95,E,E4,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=137749,I need to consolidate all my cc debt into one monthly fixed payment.,debt_consolidation,ditch credit cards,14000,55.8,f,0,0,11184.9,3123.12,10475.0,709.93,0.0,0.0,0.0,20080401T000000,9387.83,20080401T000000,20120701T000000,0.0,1,1,Fully Paid,1,0,3,2,0.8,1.0,1.0,1.0,0,7.44724,20101001T000000,0,0,1,NYLIM,2 years,MORTGAGE,58000.0,070xx,NJ,4.26,0.0,20020401T000000,12.0,0.0,0.0,11.0,0.0,19.0,
276,137757,137499,10475,10475,3174, 36 months,17.54,376.29,G,G4,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=137757,I can pay off two high interest loans,debt_consolidation,pay off high interest loan,10713,82.4,f,0,0,1878.9,568.4,1147.44,731.46,0.0,0.0,0.0,20080301T000000,376.29,20090501T000000,20090601T000000,0.0,1,1,Charged Off,1,1,6,0,0.8,1.0,1.0,1.0,0,14.5661,20101001T000000,0,0,1,Western Extralite,5 years,RENT,31000.0,641xx,MO,22.37,0.0,19950701T000000,4.0,0.0,0.0,7.0,0.0,15.0,
277,137965,137952,8000,8000,3475, 36 months,8.38,252.1,A,A5,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=137965," The last few months have seen me through cancer in the family, my car dying, a layoff, and a move to a new job. The net result has been more of a balance than I like to carry on my cards.  I\'m a computer scientist with a degree from MIT and a 6-figure income...paying bills has never been an issue.  I would simply like to get a better rate to pay these cards off.  Thanks!",credit_card,"Racked up the cards, making them go away",16786,44.7,f,0,0,9011.47,3913.98,8000.0,1011.47,0.0,0.0,0.0,20100201T000000,2222.28,,20110101T000000,0.0,1,0,Fully Paid,1,0,1,6,1.0,1.0,1.0,1.0,1,2.8811400000000003,20101001T000000,0,0,1,LocaModa,< 1 year,RENT,105000.0,100xx,NY,9.71,0.0,19980201T000000,0.0,0.0,0.0,7.0,0.0,12.0,
278,138557,138075,8275,8275,625, 36 months,9.01,263.19,B,B2,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=138557,Camping Membership,other,Travel Resorts of America TNC15,7336,29.9,f,0,0,9474.31,715.45,8275.0,1199.31,0.0,0.0,0.0,20101001T000000,265.32,,20101001T000000,0.0,1,0,Fully Paid,1,0,11,5,0.4,1.0,1.0,1.0,0,2.6319,20101001T000000,0,0,1,SCE & G,10+ years,MORTGAGE,120000.0,290xx,SC,12.16,0.0,19810201T000000,0.0,76.0,0.0,10.0,0.0,20.0,
279,138568,138553,3275,3275,1275, 36 months,9.33,104.65,B,B3,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=138568,Camping Membership,other,Travel Resorts of America TNC17,7089,41.9,f,0,0,3766.03,1465.66,3275.0,491.03,0.0,0.0,0.0,20101001T000000,114.05,,20101001T000000,0.0,1,0,Fully Paid,1,0,2,5,0.6,1.0,1.0,1.0,0,2.02548,20101001T000000,0,0,1,Hildebran Med Clinic,1 year,MORTGAGE,62000.0,286xx,NC,3.83,0.0,19970801T000000,1.0,0.0,0.0,10.0,0.0,25.0,
280,138762,138756,8150,8150,1450, 36 months,10.59,265.25,C,C2,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=138762,I am seeking to better the loan repayment terms on a private education loan originated with Sallie Mae.,other,Private Education Loan,7260,41.7,f,0,0,9548.14,1698.49,8150.0,1398.14,0.0,0.0,0.0,20101001T000000,269.46,20101101T000000,20101001T000000,0.0,1,1,Fully Paid,1,0,2,4,0.4,1.0,1.0,1.0,0,2.25267,20101001T000000,0,0,1,US Dept of Defense -- DISA,1 year,MORTGAGE,141299.0,220xx,VA,6.7,0.0,19900501T000000,8.0,0.0,0.0,8.0,0.0,36.0,
281,138767,138753,25000,25000,2450, 36 months,15.33,870.68,F,F2,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=138767,"Owner of CPA Firm with Seasonal Cash Flow need.   Business is self sufficient with $500,000+ in annual billings.  Would like to consolidate a few personal accounts to assist with the slow fourth quarter.   Have less than perfect credit score from an unrelated business venture between 2001 and 2005.    $90,000 in home equity that is restricted by bank covenant on business debt.   Conventional financing, other than credit cards, is difficult with these historical circumstances.  Also want to learn about this process for recommendation to clients.",small_business,Seasonal Cash Flow,18538,47.3,f,0,0,14672.7,1436.76,9471.44,4415.71,87.0405,698.5,6.99,20090301T000000,873.36,20090801T000000,20090801T000000,0.0,1,1,Charged Off,1,1,2,1,0.4,0.0,0.0,1.0,0,6.3322199999999995,20101001T000000,0,0,1,Self Employed,1 year,MORTGAGE,165000.0,320xx,FL,13.35,1.0,19890701T000000,8.0,23.0,18.0,17.0,1.0,43.0,
282,139057,139053,5500,5500,1550, 36 months,8.07,172.53,A,A4,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=139057,"Purpose of loan: This loan will be used to payoff an existing 401K savings plan loan so that I can start saving money to buy a home.  My financial situation: I\'ve been employed with the same company for almost 7 years now.  I\'\'ve always paid my bills on time and have paid off previous loan obligations which included 2 car loans and 2 school loans.  Monthly net income: $1,000   ",debt_consolidation,Pay Off My 401K Savings Plan Loan,18388,68.9,f,0,0,6206.84,1748.79,5500.0,706.84,0.0,0.0,0.0,20100901T000000,12.81,,20100901T000000,0.0,1,0,Fully Paid,1,0,7,6,0.8,1.0,1.0,1.0,0,3.8339999999999996,20101001T000000,0,0,1,A F L,6 years,RENT,54000.0,296xx,SC,6.29,0.0,19931001T000000,0.0,0.0,0.0,7.0,0.0,22.0,
283,139079,139076,6000,6000,2325, 36 months,14.07,205.27,E,E3,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=139079,pay taxes on house. pay for braces and small home inprovments.,other,taxes for house,0,0.0,f,0,0,2853.19,1104.55,1879.88,784.47,0.0,188.84,2.04,20081101T000000,205.27,20091001T000000,20091001T000000,0.0,1,1,Charged Off,1,1,5,2,0.6,0.0,1.0,1.0,0,6.8423300000000005,20101001T000000,0,0,1,structural perservation system,4 years,MORTGAGE,36000.0,330xx,FL,0.0,2.0,19910901T000000,0.0,12.0,0.0,2.0,0.0,15.0,
284,139480,139473,4350,4350,1525, 36 months,14.38,149.48,E,E4,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=139480,"Want to take out a loan to pay off some of my credit cards, and other bills, such as cell phone, ect... also recently totalled automobile and need help in  either buying or putting a down payment on a vehicle.",debt_consolidation,Personal Loan (debt consolidation),2422,105.3,f,0,0,5379.74,1885.74,4350.0,1029.74,0.0,0.0,0.0,20101001T000000,156.19,20101101T000000,20101001T000000,0.0,1,1,Fully Paid,1,0,1,2,0.8,1.0,1.0,1.0,1,9.44084,20101001T000000,0,0,1,Pressler & Pressler,< 1 year,MORTGAGE,19000.0,074xx,NJ,13.45,0.0,20040801T000000,3.0,0.0,0.0,6.0,0.0,8.0,
285,139657,139245,1200,1200,300, 36 months,9.96,38.7,B,B5,Not Verified,21071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=139657,purpose to to pay off all credit cards,credit_card,Personal Loan DQ,613,76.6,f,0,0,1392.85,349.15,1200.0,192.85,0.0,0.0,0.0,20101101T000000,40.85,,20130701T000000,0.0,1,0,Fully Paid,1,0,2,5,1.0,1.0,1.0,1.0,0,1.45125,20101001T000000,0,0,1,The PrivateBank,1 year,OWN,32000.0,662xx,KS,1.13,0.0,20020701T000000,2.0,54.0,0.0,2.0,0.0,7.0,
286,139790,139779,3000,3000,2200, 36 months,12.49,100.35,D,D3,Not Verified,20071001T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=139790,Personal loan to pay of balance owed to college to further my educational endeavors.,other,Educational Pay Off,566,51.5,f,0,0,3597.73,2637.96,1956.75,545.0,0.0,1095.98,389.89,20091201T000000,100.35,,20100401T000000,0.0,1,0,Charged Off,1,1,1,3,0.6,0.0,1.0,1.0,1,4.1353,20101001T000000,0,0,1,AvisBudget Group,< 1 year,RENT,29120.0,070xx,NJ,12.77,1.0,20040901T000000,3.0,14.0,0.0,3.0,0.0,5.0,
287,139876,139867,5000,5000,875, 36 months,13.12,168.76,D,D5,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=139876,"Need to pay some bills, credit cards, and other things until my girlfriend gets a job.",other,Stuff,2486,82.9,f,0,0,879.88,153.7,463.45,210.91,0.0,205.52,2.02,20080301T000000,168.76,20081201T000000,20090101T000000,0.0,1,1,Charged Off,1,1,1,3,1.0,1.0,1.0,1.0,1,12.0543,20101001T000000,0,0,1,Progaurd Security,< 1 year,RENT,16800.0,850xx,AZ,5.36,0.0,20061201T000000,0.0,0.0,0.0,5.0,0.0,5.0,
288,139940,139937,500,500,125, 36 months,9.01,15.91,B,B2,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=139940,I need this loan to help pay for training in a new job.,other,Loan for Job Training,0,0.0,f,0,0,83.88,20.98,49.04,14.44,0.0,20.4,0.2,20080201T000000,15.9,20081201T000000,20090101T000000,0.0,1,1,Charged Off,1,1,1,5,0.4,1.0,1.0,1.0,1,9.546,20101001T000000,0,0,1,,< 1 year,RENT,2000.0,727xx,AR,0.0,0.0,20070201T000000,6.0,0.0,0.0,2.0,0.0,2.0,
289,139968,139887,10000,10000,2175, 36 months,12.8,335.98,D,D4,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=139968,Looking to consolidate higher interest credit cards into one monthly payment.  Recently married and expecting first child in January. Hoping to be able to save money in order to start a college fund.,debt_consolidation,Consolidating loans with baby on the way,9166,50.4,f,0,0,12070.3,2623.85,10000.0,2070.31,0.0,0.0,0.0,20100701T000000,1333.8,,20120401T000000,0.0,1,0,Fully Paid,1,0,3,3,0.8,1.0,1.0,1.0,0,11.0763,20101001T000000,0,0,1,Northport Medical Center,2 years,RENT,36400.0,354xx,AL,18.92,0.0,20010901T000000,1.0,41.0,0.0,9.0,0.0,20.0,
290,139980,139977,12000,5000,1399, 36 months,10.91,163.49,C,C3,Not Verified,20071001T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=139980,I am seeking capital for investment purposes. I will be investing in a well diversified portfolio of high-yield securities as well as mutual funds. I will also hold some in cash instruments as a reserve for payments on my lending club loan.,other,buy low sell high,5406,33.4,f,0,0,4820.71,1347.19,3891.56,844.02,29.9707,55.16,0.7,20100301T000000,163.49,,20100801T000000,0.0,1,0,Charged Off,1,1,2,4,0.6,1.0,0.0,1.0,0,5.03046,20101001T000000,0,0,1,Staples,1 year,MORTGAGE,39000.0,300xx,GA,11.78,0.0,19940501T000000,0.0,62.0,76.0,6.0,1.0,14.0,
291,140036,140027,4000,1000,550, 36 months,9.96,32.25,B,B5,Not Verified,21071001T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=140036,I have a 3200 dollar tax that will need to be paid by April 2008. The 2500 dollar loan would greatly help me get ahead for this year going into next year 2008.,other,Tax Loan,1188,3.0,f,0,0,868.81,477.36,719.9,148.91,0.0,0.0,0.0,20100101T000000,32.25,,20100701T000000,0.0,1,0,Charged Off,1,1,2,5,1.0,1.0,1.0,1.0,0,1.10571,20101001T000000,0,0,1,Schering-Plough Corp.,1 year,RENT,35000.0,070xx,NJ,5.83,0.0,20011101T000000,2.0,0.0,0.0,7.0,0.0,7.0,
292,140192,140173,9950,9950,2175, 36 months,12.8,334.3,D,D4,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=140192,need loan for last year of school,other,school,938,47.6,f,0,0,12032.7,2629.23,9950.0,2082.67,0.0,0.0,0.0,20101001T000000,344.73,20101101T000000,20101001T000000,0.0,1,1,Fully Paid,1,0,1,3,0.8,1.0,1.0,1.0,1,14.8578,20101001T000000,0,0,1,Summit,< 1 year,RENT,27000.0,104xx,NY,1.42,0.0,20061201T000000,4.0,0.0,0.0,3.0,0.0,4.0,
293,140222,140203,4000,4000,449, 36 months,11.54,131.99,C,C5,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=140222,"hi and thank you for taking the time to review my request. i am looking to borrow $4000 so that i can pay off yes, the ever popular PAYDAY LOAN(s)., of which i now have several and the refinance each week takes all i make and then some. now my living expenses are starting to take the hit. my rent is late and adding late charges each day, my electric is only 1/2 paid. i have never been in a position like this and it is making me a wreck, trying to figure out how to pay peter and not rob paul. i would love to pay off all those payday loans and get my other bills back on track again. if possible maybe even be able to have some put back as a cushion, because believe you me, i won\'t ever find myself in another mess like this again. i want my like back. i wasn\'t living like a queen, but i paid all my bills on time and had enough to be comfortable. then i found myself having to get another job as our owners sold the property and our services were no longer needed-thank you very much! i have a good job making more money, but there were 4 or 5 weeks when i didn\'t get a 40hr check and from there i ended up here. and i don\'t mind telling you i don\'t like it one little bit. i just want to get back on track so my credit score goes up, not down.  thank you for your time.  janiene bailey",debt_consolidation,suddenly stuck on stupid!,258,86.0,f,0,0,791.05,88.8,574.15,216.9,0.0,0.0,0.0,20080501T000000,131.99,20081201T000000,20090101T000000,0.0,1,1,Charged Off,1,1,1,4,1.0,1.0,1.0,1.0,1,8.56151,20101001T000000,0,0,1,days inn scottsdale,< 1 year,RENT,18500.0,850xx,AZ,1.3,0.0,19991001T000000,2.0,0.0,0.0,1.0,0.0,2.0,
294,140452,140448,3000,3000,1825, 36 months,9.96,96.75,B,B5,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=140452,This Money would be used to pay college room and board.,other,College Tuition,12003,40.4,f,0,0,3527.23,2145.73,3000.0,482.36,44.8694,0.0,0.0,20101001T000000,108.86,,20101001T000000,0.0,1,0,Fully Paid,1,0,2,5,1.0,1.0,1.0,1.0,0,6.45,20101001T000000,0,0,1,Sephora,1 year,OWN,18000.0,070xx,NJ,15.4,0.0,19761201T000000,1.0,0.0,0.0,9.0,0.0,9.0,
295,140516,140513,22350,22350,2326, 36 months,14.38,768.01,E,E4,Not Verified,20071101T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=140516,Objective of loan is to expand business,small_business,business,81330,77.5,f,0,0,27646.1,2875.94,22350.0,5296.12,0.0,0.0,0.0,20101101T000000,776.57,20101101T000000,20101001T000000,0.0,1,1,Fully Paid,1,0,10,2,0.8,1.0,1.0,1.0,0,4.18915,20101101T000000,0,0,1,"Richard Alan Bernsley, PC",9 years,MORTGAGE,220000.0,109xx,NY,14.5,0.0,19870701T000000,4.0,62.0,0.0,19.0,0.0,43.0,
296,140561,140555,2225,2225,225, 36 months,10.59,72.42,C,C2,Not Verified,20071001T000000,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=140561,"Hello:  Thank you for taking the time to read my request. I\'m a recently engaged, hardworking professional in my mid-20\'s who is trying to start a new life with my partner, but several roadblocks have come up along the way.  I have always been a very honest, do-it-myself kind of person. Growing up in a lower middle class family, I worked and supported myself all throughout high school and college.   I currently work as a program director at a nonprofit organization that provides clinical, legal, and shelter services to domestic violence victims. It is a salaried position with full benefits (but the salary is at a typical nonprofit level). My partner is an artist/illustrator. We both work very hard and do not have a lavish lifestyle at all. We\'ve tried to be frugal and save, but my partner recently had some legal, automobile, and medical costs to pay for which wiped out our savings.  My partner has sold the car, I have taken on a freelance job in addition to my full-time job, and now we are looking to move to a cheaper apartment as well as eventually get married. A loan of $10,000 would allow us to pay the last month\'s rent on the current apartment, pay for the security/first/last on a new, more affordable apartment, pay for moving expenses (we do not have much furniture or possessions), pay off my partner\'s legal and medical expenses, and maybe set aside some for our new life together.  I\'m not proud to be requesting money from strangers because I\'ve always tried to work my way through life and figure things out, but the situation has just become so tough and desperate with the fact I need to support my partner, and I would do anything for us to have a life together. Moving to a cheaper apartment and paying off the unexpected legal, automobile, and medical expenses will allow us to better manage our income and get back on our feet, and our top priority would be paying back this loan.  Also, I\'m not quite sure how this process works as I\'ve never done it before, but we currently live in New York but I was originally based in New Jersey, so that is why my location indicates New Jersey (we may also end up moving to New Jersey due to the more affordable rent).  Thank you for your time.",moving,Couple trying to start a new life,20511,62.0,f,0,0,520.03,52.38,323.55,110.68,0.0,85.8,0.86,20080501T000000,72.42,,20090101T000000,0.0,1,0,Charged Off,1,1,3,4,0.4,1.0,1.0,1.0,0,1.4484,20101001T000000,0,0,1,Sanctuary,2 years,RENT,60000.0,921xx,CA,8.14,0.0,19940801T000000,1.0,0.0,0.0,9.0,0.0,9.0,
297,140687,139696,2825,2825,1700, 36 months,9.64,90.68,B,B4,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=140687,"Purpose of loan:  This loan will fund the expansion of my side consulting business.  I am a successful software engineer with 10 years experience, 5 in a big corporation, 5 as a consultant.  I have a full time consulting position but I run an additional side consulting business in a different market and therefore do not compete with my employer.  This loan will pay for lead generation and conversion, marketing materials, and escrow for subcontractors.  After many months of research and study I have determined the best ways to scale my side consulting business using less of my time and efforts.  I will expand through referral systems, passive income products such as information products and software components, and outsourcing development to qualified teams in India, Russia, etc.  My financial situation:  Don\'t be alarmed by my high revolving balances.  It is essentially a wash.  Whenever I receive a 0% introductory rate on a credit line, I take the money and write out-of-the-money uncovered puts at 30% equity in my brokerage account.  When the introductory rate is close to expiration, I pay the credit line back.  Unlike this loan, the good rates typically only last 6 months.  I have strong character and uphold all my obligations.  I have never missed a payment in my life. This includes the 18 month period when I had a parent near death with cancer surgeries, had my first child with my wife after being cheated out of health insurance ($50,000 loss there even though we\'re all perfectly healthy and had a perfect delivery), moved from one state to another, and sold two houses (I owned a rental property).  I am an outstanding investment and you can\'t go wrong here! ",small_business,Expansion of side consulting business,55720,10.0,f,0,0,3263.67,1963.9,2825.0,438.67,0.0,0.0,0.0,20101101T000000,96.65,,20101001T000000,0.0,1,0,Fully Paid,1,0,4,5,0.8,1.0,1.0,1.0,0,1.55451,20101001T000000,0,0,1,"BestWorks, LLC",3 years,MORTGAGE,70000.0,371xx,TN,18.0,0.0,19970901T000000,2.0,0.0,0.0,11.0,0.0,41.0,
298,140730,140588,12000,12000,4724, 36 months,16.28,423.55,F,F5,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=140730,i,credit_card,paying all debts,11134,77.5,f,0,0,7108.44,2797.91,4621.22,2150.62,0.0,336.6,3.44,20090301T000000,423.55,20091101T000000,20091101T000000,0.0,1,1,Charged Off,1,1,7,1,1.0,1.0,1.0,1.0,0,10.5887,20101001T000000,0,0,1,galamex casting&entertainment,6 years,RENT,48000.0,331xx,FL,11.53,0.0,20050401T000000,6.0,0.0,0.0,5.0,0.0,5.0,
299,140858,140855,8000,8000,2975, 36 months,10.28,259.2,C,C1,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=140858,I am currently in the U.S. Military.  I will use the money to pay off all my Credit Cards.,debt_consolidation,Consolidating Credit Card Debt,4380,49.2,f,0,0,8556.38,3181.71,8000.0,556.38,0.0,0.0,0.0,20080701T000000,6484.95,20080801T000000,20140601T000000,0.0,1,1,Fully Paid,1,0,3,4,0.2,1.0,1.0,1.0,0,16.7226,20101001T000000,0,0,1,U.S. Military,2 years,RENT,18600.0,302xx,GA,6.97,0.0,20060101T000000,0.0,0.0,0.0,4.0,0.0,6.0,
300,140900,140897,8275,8275,575, 36 months,8.07,259.58,A,A4,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=140900,Camping Membership,other,Travel Resorts of America TNC23,7744,17.1,f,0,0,8539.46,593.4,8275.0,264.46,0.0,0.0,0.0,20080401T000000,7501.59,,20071001T000000,0.0,1,0,Fully Paid,1,0,10,6,0.8,1.0,1.0,1.0,0,6.35706,20101001T000000,0,0,1,Sherwin Williams,9 years,MORTGAGE,49000.0,281xx,NC,9.89,0.0,19801001T000000,0.0,0.0,0.0,14.0,0.0,34.0,
301,141041,141022,5275,5275,875, 36 months,9.64,169.32,B,B4,Not Verified,20071001T000000,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=141041,Camping Membership,other,Travel Resorts of America TNC27,51761,38.0,f,0,0,6095.18,1010.89,5275.0,820.18,0.0,0.0,0.0,20101101T000000,171.85,,20101001T000000,0.0,1,0,Fully Paid,1,0,1,5,0.8,1.0,1.0,1.0,1,2.90263,20101001T000000,0,0,1,Guilford County Schools,< 1 year,MORTGAGE,70000.0,273xx,NC,17.57,0.0,19921101T000000,1.0,0.0,0.0,12.0,0.0,37.0,
302,141197,141176,4000,4000,1676, 36 months,11.22,131.38,C,C4,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=141197,"just moved used savings had child, father died, car died, need a car for work",car,down payment for car,74,37.0,f,0,0,4730.16,1982.36,4000.0,730.16,0.0,0.0,0.0,20101201T000000,3.51,20101201T000000,20101101T000000,0.0,1,1,Fully Paid,1,0,1,4,0.8,1.0,1.0,1.0,1,10.9483,20101001T000000,0,0,1,coorstek,< 1 year,RENT,14400.0,802xx,CO,1.67,0.0,20040401T000000,4.0,0.0,0.0,1.0,0.0,2.0,
303,141349,141340,5000,5000,1760, 36 months,13.12,168.76,D,D5,Not Verified,20071001T000000,Does not meet the credit policy.  Status:Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=141349,"I will need no more than $5000 to consolidate all my debt.  I\'m hoping to buy a home within the next 1-2 years.  I work hard as a Registered Radiology Technologist, but have accumulated some debt to an unforeseen surgery a year ago.  I would hope to have this loan paid back in 1-2 years.",credit_card,Consolidate,2636,32.9,f,0,0,6148.58,2161.9,5000.0,1073.65,74.9288,0.0,0.0,20101101T000000,150.18,20101101T000000,20150201T000000,0.0,1,1,Fully Paid,1,0,1,3,1.0,1.0,1.0,1.0,1,4.86808,20101001T000000,0,0,1,Mobilex USA,< 1 year,RENT,41600.0,283xx,NC,2.48,0.0,19870301T000000,1.0,30.0,0.0,5.0,0.0,23.0,
